Id	Text
6490	Ankyloblepharon
6491	Popliteal pterygium
6492	Intercrural pterygium
6493	Pyramidal skinfold extending from the base to the top of the nails
6494	Neck pterygia
6495	Antecubital pterygium
6496	Anterior clefting of vertebral bodies
6497	Facial wrinkling
6498	Limb pain
6499	Low hanging columella
6500	Aplasia/Hypoplasia of the phalanges of the hand
6501	Broad phalanges of the hand
6502	Bullet-shaped phalanges of the hand
6503	Curved phalanges of the hand
6504	Osteolytic defects of the phalanges of the hand
6505	Patchy sclerosis of finger phalanx
6506	Symphalangism affecting the phalanges of the hand
6507	Triangular shaped phalanges of the hand
6508	Amniotic constriction ring
6509	Adactyly
6510	Absent thumb
6511	Short thumb
6512	3-4 toe syndactyly
6513	Iliac horns
6514	Lester's sign
6515	Aplasia/Hypoplasia of the biceps
6516	Biceps aplasia
6517	Aplasia/Hypoplasia of the triceps
6518	Triceps aplasia
6519	Aplasia/Hypoplasia of the musculature of the thigh
6520	Aplasia/Hypoplasia of the quadriceps
6521	Quadriceps aplasia
6522	Perianal abscess
6523	Hemisacrum
6524	Bifid sacrum
6525	Teratoma
6526	Presacral teratoma
6527	Branchial anomaly
6528	Branchial fistula
6529	Branchial cyst
6530	Cholesteatoma
6531	Euthyroid goiter
6532	Supernumerary spleens
6533	Maternal diabetes
6534	Aplasia of the phalanges of the hand
6535	Short phalanx of finger
6536	Reduced number of teeth
6537	Low-output congestive heart failure
6538	Nephrogenic diabetes insipidus
6539	Anomaly of the upper limb diaphyses
6540	Abnormality of upper limb metaphysis
6541	Abnormality of upper limb joint
6542	Abnormality of the elbow
6543	Amelia involving the upper limbs
6544	Upper limb phocomelia
6545	Upper limb peromelia
6546	Aplasia/hypoplasia of the extremities
6547	Lower limb undergrowth
6548	Aplasia involving bones of the lower limbs
6549	Amelia involving the lower limbs
6550	Lower limb phocomelia
6551	Lower limb peromelia
6552	Forearm undergrowth
6553	Aplasia involving forearm bones
6554	Aplasia involving bones of the upper limbs
6555	Upper limb undergrowth
6556	Aplasia involving bones of the extremities
6557	Limb undergrowth
6558	Amelia
6559	Peromelia
6560	Phocomelia
6561	Peripheral neuropathy
6562	Mononeuropathy
6563	Abnormality of the distal phalanx of finger
6564	Abnormality of the middle phalanges of the hand
6565	Abnormality of the proximal phalanges of the hand
6566	Aplasia/Hypoplasia of the distal phalanges of the hand
6567	Broad distal phalanx of finger
6568	Bullet-shaped distal phalanges of the hand
6569	Curved distal phalanges of the hand
6570	Osteolytic defects of the distal phalanges of the hand
6571	Patchy sclerosis of distal phalanx of finger
6572	Aplasia/Hypoplasia of the middle phalanges of the hand
6573	Broad middle phalanx of finger
6574	Bullet-shaped middle phalanges of the hand
6575	Curved middle phalanges of the hand
6576	Osteolytic defects of the middle phalanges of the hand
6577	Patchy sclerosis of middle phalanx of finger
6578	Symphalangism of middle phalanx of finger
6579	Triangular shaped middle phalanges of the hand
6580	Aplasia/Hypoplasia of the proximal phalanges of the hand
6581	Broad proximal phalanges of the hand
6582	Bullet-shaped proximal phalanges of the hand
6583	Curved proximal phalanges of the hand
6584	Osteolytic defects of the proximal phalanges of the hand
6585	Patchy sclerosis of proximal phalanx of finger
6586	Symphalangism affecting the proximal phalanges of the hand
6587	Triangular shaped proximal phalanges of the hand
6588	Triangular shaped distal phalanges of the hand
6589	Cerebellar ataxia associated with quadrupedal gait
6590	Cortical gyral simplification
6591	Broad distal phalanges of all fingers
6592	Aplasia of the distal phalanges of the hand
6593	Short distal phalanx of finger
6594	Duplication of the distal phalanx of hand
6595	Tapered distal phalanges of finger
6596	obsolete Prenatal short stature
6597	Trichorrhexis nodosa
6598	Abnormality of hair pigmentation
6599	Abnormality of secondary sexual hair
6600	Localized hirsutism
6601	High anterior hairline
6602	Underdeveloped supraorbital ridges
6603	Anotia
6604	Telangiectasia of the ear
6605	Thickened ears
6606	Abnormality of the crus of the helix
6607	Abnormality of the antitragus
6608	Horizontal crus of helix
6609	Underdeveloped crus of the helix
6610	Prominent crus of helix
6611	Unilateral deafness
6612	Crumpled ear
6613	Cleft helix
6614	Conjunctival nodule
6615	Prominent ear helix
6616	Thin ear helix
6617	Aplasia/Hypoplasia of the earlobes
6618	Attached earlobe
6619	Anterior creases of earlobe
6620	Uplifted earlobe
6621	Aplasia of the middle ear ossicles
6622	Abnormality of the temporal bone
6623	Abnormality of the tragus
6624	Aplasia/Hypoplasia of the tragus
6625	Cyclopia
6626	Corneal asymmetry
6627	Anisocoria
6628	Persistent pupillary membrane
6629	Ectopia pupillae
6630	Retinoblastoma
6631	Nevus of Ota
6632	Duane anomaly
6633	Vascular remnant arising from the disc
6634	Aplasia/Hypoplasia involving the nose
6635	Increased lacrimation
6636	Aplasia of the nose
6637	Thick nasal alae
6638	Abnormality of the columella
6639	Asymmetry of the nares
6640	Enlarged naris
6641	Single naris
6642	Narrow naris
6643	Supernumerary naris
6644	Aplasia/Hypoplasia of the nasal septum
6645	Narrow nasal septum
6646	Facial hirsutism
6647	Sunken cheeks
6648	Mandibular aplasia
6649	Asymmetry of the mandible
6650	Asymmetry of the mouth
6651	Duplication of thumb phalanx
6652	Complete duplication of thumb phalanx
6653	Partial duplication of thumb phalanx
6654	Duplication of phalanx of 2nd finger
6655	Polydactyly affecting the 2nd finger
6656	Duplication of the proximal phalanx of the 2nd finger
6657	Duplication of the distal phalanx of the 2nd finger
6658	Duplication of the middle phalanx of the 2nd finger
6659	Complete duplication of the distal phalanx of the 2nd finger
6660	Partial duplication of the distal phalanx of the 2nd finger
6661	Complete duplication of the middle phalanx of the 2nd finger
6662	Partial duplication of the middle phalanx of the 2nd finger
6663	Complete duplication of the proximal phalanx of the 2nd finger
6664	Partial duplication of the proximal phalanx of the 2nd finger
6665	Partial duplication of the phalanges of the 2nd finger
6666	Complete duplication of the phalanges of the 2nd finger
6667	Polydactyly affecting the 3rd finger
6668	Duplication of phalanx of 3rd finger
6669	Complete duplication of the phalanges of the 3rd finger
6670	Partial duplication of the phalanges of the 3rd finger
6671	Duplication of the distal phalanx of the 3rd finger
6672	Duplication of the middle phalanx of the 3rd finger
6673	Duplication of the proximal phalanx of the 3rd finger
6674	Complete duplication of the distal phalanx of the 3rd finger
6675	Complete duplication of the middle phalanx of the 3rd finger
6676	Complete duplication of the proximal phalanx of the 3rd finger
6677	Partial duplication of the distal phalanx of the 3rd finger
6678	Partial duplication of the middle phalanx of the 3rd finger
6679	Partial duplication of the proximal phalanx of the 3rd finger
6680	Polydactyly affecting the 4th finger
6681	Duplication of phalanx of 4th finger
6682	Complete duplication of the phalanges of the 4th finger
6683	Partial duplication of the phalanges of the 4th finger
6684	Duplication of the distal phalanx of the 4th finger
6685	Duplication of the middle phalanx of the 4th finger
6686	Duplication of the proximal phalanx of the 4th finger
6687	Complete duplication of the distal phalanx of the 4th finger
6688	Complete duplication of the middle phalanx of the 4th finger
6689	Complete duplication of the proximal phalanx of the 4th finger
6690	Partial duplication of the distal phalanx of the 4th finger
6691	Partial duplication of the middle phalanx of the 4th finger
6692	Partial duplication of the proximal phalanx of the 4th finger
6693	Duplication of phalanx of 5th finger
6694	Complete duplication of the phalanges of the 5th finger
6695	Partial duplication of the phalanges of the 5th finger
6696	Duplication of the distal phalanx of the 5th finger
6697	Duplication of the middle phalanx of the 5th finger
6698	Duplication of the proximal phalanx of the 5th finger
6699	Complete duplication of the distal phalanx of the 5th finger
6700	Complete duplication of the middle phalanx of the 5th finger
6701	Complete duplication of the proximal phalanx of the 5th finger
6702	Partial duplication of the distal phalanx of the 5th finger
6703	Partial duplication of the middle phalanx of the 5th finger
6704	Partial duplication of the proximal phalanx of the 5th finger
6705	Duplication of phalanx of hand
6706	Complete duplication of phalanx of hand
6707	Partial duplication of the phalanx of hand
6708	Complete duplication of the proximal phalanges of the hand
6709	Complete duplication of the distal phalanges of the hand
6710	Complete duplication of the middle phalanges of the hand
6711	Partial duplication of the proximal phalanges of the hand
6712	Partial duplication of the distal phalanges of the hand
6713	Partial duplication of the middle phalanges of the hand
6714	Duplication of the proximal phalanx of hand
6715	Duplication of the middle phalanx of hand
6716	Abnormality of the 1st metacarpal
6717	Abnormality of the 2nd metacarpal
6718	Abnormality of the 3rd metacarpal
6719	Abnormality of the 4th metacarpal
6720	Abnormality of the 5th metacarpal
6721	Abnormality of the epiphysis of the 1st metacarpal
6722	Absent epiphysis of the 1st metacarpal
6723	Bracket epiphysis of the 1st metacarpal
6724	Cone-shaped epiphysis of the 1st metacarpal
6725	Enlarged epiphysis of the 1st metacarpal
6726	Fragmentation of the epiphysis of the 1st metacarpal
6727	Irregular epiphysis of the 1st metacarpal
6728	Ivory epiphysis of the 1st metacarpal
6729	Pseudoepiphysis of the 1st metacarpal
6730	Small epiphysis of the 1st metacarpal
6731	Epiphyseal stippling of the first metacarpal
6732	Triangular epiphysis of the 1st metacarpal
6733	Aplasia/Hypoplasia of the 1st metacarpal
6734	Broad 1st metacarpal
6735	Bullet-shaped 1st metacarpal
6736	Curved 1st metacarpal
6737	Osteolytic defects of the 1st metacarpal
6738	Patchy sclerosis of the 1st metacarpal
6739	Triangular shaped 1st metacarpal
6740	Short 1st metacarpal
6741	Aplasia of the 1st metacarpal
6742	Aplasia/Hypoplasia of the 2nd metacarpal
6743	Aplasia of the 2nd metacarpal
6744	Short 2nd metacarpal
6745	Aplasia/Hypoplasia of the 3rd metacarpal
6746	Aplasia of the 3rd metacarpal
6747	Short 3rd metacarpal
6748	Aplasia/Hypoplasia of the 4th metacarpal
6749	Aplasia of the 4th metacarpal
6750	Short 4th metacarpal
6751	Aplasia/Hypoplasia of the 5th metacarpal
6752	Aplasia of the 5th metacarpal
6753	Short 5th metacarpal
6754	Aplasia of metacarpal bones
6755	Short metacarpal
6756	Deviation of the hallux
6757	Abnormality of the proximal phalanx of the hallux
6758	Abnormality of the distal phalanx of the hallux
6759	Abnormality of the first metatarsal bone
6760	Broad hallux
6761	Abnormality of the epiphyses of the hallux
6762	Abnormality of the phalanges of the hallux
6763	Aplasia/Hypoplasia of the phalanges of the hallux
6764	Broad hallux phalanx
6765	Bullet-shaped hallux phalanx
6766	Curved hallux phalanx
6767	Osteolytic defects of the phalanges of the hallux
6768	Patchy sclerosis of hallux phalanx
6769	Symphalangism affecting the phalanges of the hallux
6770	Triangular shaped phalanges of the hallux
6771	Duplication of phalanx of hallux
6772	Aplasia/hypoplasia of the 1st metatarsal
6773	Broad first metatarsal
6774	Bullet-shaped 1st metatarsal
6775	Curved 1st metatarsal
6776	Osteolytic defects of the 1st metatarsal
6777	Patchy sclerosis of the 1st metatarsal
6778	Synostosis involving the 1st metatarsal
6779	Triangular shaped 1st metatarsal
6780	Duplication of the 1st metatarsal
6781	Aplasia/Hypoplasia of the distal phalanx of the hallux
6782	Broad distal phalanx of the hallux
6783	Bullet-shaped distal phalanx of the hallux
6784	Curved distal phalanx of the hallux
6785	Osteolytic defects of the distal phalanx of the hallux
6786	Patchy sclerosis of the distal phalanx of the hallux
6787	Symphalangism affecting the distal phalanx of the hallux
6788	Triangular shaped distal phalanx of the hallux
6789	Duplication of the distal phalanx of the hallux
6790	Aplasia/Hypoplasia of the proximal phalanx of the hallux
6791	Broad proximal phalanx of the hallux
6792	Bullet-shaped proximal phalanx of the hallux
6793	Curved proximal phalanx of the hallux
6794	Osteolytic defects of the proximal phalanx of the hallux
6795	Patchy sclerosis of the proximal phalanx of the hallux
6796	Symphalangism affecting the proximal phalanx of the hallux
6797	Triangular shaped proximal phalanx of the hallux
6798	Duplication of the proximal phalanx of the hallux
6799	Complete duplication of the proximal phalanx of the hallux
6800	Partial duplication of the proximal phalanx of the hallux
6801	Complete duplication of the distal phalanx of the hallux
6802	Partial duplication of the distal phalanx of the hallux
6803	Complete duplication of the 1st metatarsal
6804	Partial duplication of the 1st metatarsal
6805	Complete duplication of hallux phalanx
6806	Partial duplication of the phalanges of the hallux
6807	Aplasia of the distal phalanx of the hallux
6808	Short distal phalanx of hallux
6809	Absent first metatarsal
6810	Short first metatarsal
6811	Aplasia of the proximal phalanx of the hallux
6812	Short proximal phalanx of hallux
6813	Short hallux
6814	Aplasia of the phalanges of the hallux
6815	Short phalanx of hallux
6816	Mesoaxial foot polydactyly
6817	Absent hallux epiphysis
6818	Bracket epiphyses of the hallux
6819	Cone-shaped epiphyses of the hallux
6820	Enlarged epiphyses of the hallux
6821	Fragmentation of the epiphyses of the hallux
6822	Irregular epiphyses of the hallux
6823	Ivory epiphyses of the hallux
6824	Pseudoepiphyses of the hallux
6825	Small epiphyses of the hallux
6826	Stippling of the epiphyses of the hallux
6827	Triangular epiphyses of the hallux
6828	Abnormality of the epiphysis of the distal phalanx of the hallux
6829	Abnormality of the epiphysis of the 1st metatarsal
6830	Abnormality of the epiphysis of the proximal phalanx of the hallux
6831	Absent epiphysis of the proximal phalanx of the hallux
6832	Bracket epiphysis of the proximal phalanx of the hallux
6833	Cone-shaped epiphysis of the proximal phalanx of the hallux
6834	Enlarged epiphysis of the proximal phalanx of the hallux
6835	Fragmentation of the epiphysis of the proximal phalanx of the hallux
6836	Irregular epiphysis of the proximal phalanx of the hallux
6837	Ivory epiphysis of the proximal phalanx of the hallux
